lon,lat,mag,day,month,year,depth
-72.95999908,-17.12000084,5.399104595,1,7,2001,30
129.9600067,28.14999962,5.175944805,2,7,2001,30
154.8099976,-6.03000021,5.879036427,3,7,2001,30
127.2399979,-8.520000458,5.241263866,3,7,2001,30
-73.97000122,-16.62000084,5.521344662,3,7,2001,30
142.9799957,21.63999939,6.422666073,3,7,2001,30
-176.7100067,-21.72999954,6.466686249,4,7,2001,30
139.6000061,32.15000153,5.595173359,4,7,2001,30
139.5,32.18999863,5.421997547,4,7,2001,30
-65.70999908,-17,6.129643917,4,7,2001,30
139.5399933,32.15999985,5.817814827,4,7,2001,30
139.5800018,32.15999985,5.639139175,5,7,2001,30
139.5399933,32.20999908,5.538826466,5,7,2001,30
-73.98999786,-16.09000015,6.534305573,5,7,2001,30
149.3200073,44.50999832,5.436848164,6,7,2001,30
-87.51999664,12.43000031,5.296620846,7,7,2001,30
66.23000336,2.859999895,5.524926662,7,7,2001,30
-72.08000183,-17.54000092,7.603433132,7,7,2001,30
120.9199982,13.56999969,5.397266388,8,7,2001,30
152.1100006,-6.659999847,6.139753342,8,7,2001,30
130.1199951,28,5.338140011,10,7,2001,30
41.61999893,39.83000183,5.387895584,10,7,2001,30
-178.1199951,-20.26000023,5.303585529,11,7,2001,30
-13.38000011,-7.429999828,5.626886368,12,7,2001,30
-69.16999817,-19.95000076,5.183374405,13,7,2001,30
-43.43999863,28.75,5.65546608,13,7,2001,30
-79.94000244,7.260000229,5.271262646,14,7,2001,30
55.63999939,14.69999981,5.177130699,14,7,2001,30
170.2100067,-22.04999924,5.213763237,16,7,2001,30
4.190000057,79.51000214,5.198051453,16,7,2001,30
148.1799927,-3.059999943,5.400931358,17,7,2001,30
166.3699951,-15.82999992,5.246277332,18,7,2001,30
167.6900024,-17.39999962,5.441634178,19,7,2001,30
-151.0399933,57.20000076,5.854636669,19,7,2001,30
-174.6799927,-16.96999931,5.823370934,19,7,2001,30
-173.6900024,-15.17000008,5.378211498,20,7,2001,30
26.72999954,45.75,5.232601166,20,7,2001,30
167.7200012,-18.04000092,5.184145451,20,7,2001,30
-177.8600006,-30.01000023,5.19024086,20,7,2001,30
132.3399963,-5.150000095,5.951022148,22,7,2001,30
132.0700073,-5.440000057,5.27268362,23,7,2001,30
-179.6799927,-22.59000015,5.515274525,23,7,2001,30
120.7200012,13.88000011,5.376235008,23,7,2001,30
-83.87999725,9.18999958,5.328246593,23,7,2001,30
134.6799927,-3.420000076,5.766490936,24,7,2001,30
-69.25,-19.45000076,6.302588463,24,7,2001,30
-71.58000183,-32.84999847,5.201697826,24,7,2001,30
176.0700073,-64.43000031,5.345510006,24,7,2001,30
-179.3999939,51.09000015,5.333580494,25,7,2001,30
95.59999847,33.16999817,5.505290031,25,7,2001,30
122.9700012,0.039999999,5.573931694,25,7,2001,30
24.23999977,39.06000137,6.432641983,26,7,2001,30
-72.72000122,-17.40999985,5.315323353,27,7,2001,30
-155.1199951,59.02999878,6.616049767,28,7,2001,30
63.86000061,3.640000105,5.408124924,29,7,2001,30
152.9499969,-6.159999847,5.158392429,30,7,2001,30
-103.9199982,-4.079999924,5.607029915,30,7,2001,30
123.3799973,12.60000038,5.362010002,30,7,2001,30
-12.18000031,-3.289999962,5.153297901,30,7,2001,30
-178.8300018,-17.69000053,5.467353344,31,7,2001,30
103.3399963,-5.28000021,5.627719402,31,7,2001,30
179.3800049,51.15999985,5.717795849,31,7,2001,30
-174.7200012,-15.15999985,5.690322399,31,7,2001,30
126.4000015,1.559999943,5.664398193,31,7,2001,30
117.4700012,8.020000458,5.4352355,31,7,2001,30
-73.94999695,-7.510000229,5.324239731,1,8,2001,30
163.7899933,56.25999832,6.303396225,2,8,2001,30
127,2.809999943,5.803667068,4,8,2001,30
126.9400024,2.819999933,5.341065884,5,8,2001,30
93.34999847,12.22000027,5.893677711,5,8,2001,30
164.9499969,-10.81000042,5.644684315,5,8,2001,30
-123.2799988,-55.84999847,5.362010002,5,8,2001,30
-123.4199982,-55.54000092,6.705574989,6,8,2001,30
-75.01000214,-8.529999733,5.393554688,6,8,2001,30
113.8300018,-8.609999657,5.591425419,7,8,2001,30
165.3999939,-10.86999989,5.6007061,8,8,2001,30
-27.68000031,-56,5.259039402,8,8,2001,30
-72.68000031,-14.26000023,5.790219784,9,8,2001,30
-178.0700073,-30.65999985,5.562696457,9,8,2001,30
-69.43000031,-18.17000008,5.549921036,9,8,2001,30
-72.06999969,-15.61999989,5.165459633,9,8,2001,30
-178.0599976,51.40000153,5.409895897,9,8,2001,30
120.7200012,-7.349999905,5.39541626,9,8,2001,30
149.6000061,-5.510000229,5.436848164,9,8,2001,30
-91.87999725,14.02000046,5.4352355,10,8,2001,30
-123.6800003,-55.52999878,5.218588829,10,8,2001,30
170.5700073,-22.21999931,5.328948021,10,8,2001,30
167.1100006,-14.69999981,5.702784538,10,8,2001,30
-72.66000366,-14.32999992,5.368192196,10,8,2001,30
-120.6500015,39.81999969,5.171957016,10,8,2001,30
-111.6699982,-13.53999996,5.199880123,10,8,2001,30
-91.77999878,14.07999992,5.292678356,11,8,2001,30
-71.20999908,-17.89999962,5.409895897,11,8,2001,30
-174.9299927,-22.14999962,5.347049236,11,8,2001,30
130.0700073,-5.96999979,5.425364017,12,8,2001,30
94.76999664,6.320000172,5.427032948,12,8,2001,30
-86.70999908,11.5,5.566832542,12,8,2001,30
126.9199982,2.700000048,5.153297901,12,8,2001,30
167.8300018,-13.88000011,5.385984421,13,8,2001,30
165.2100067,-10.92000008,5.3096385,13,8,2001,30
166.2799988,-13.61999989,5.666588783,13,8,2001,30
142.3099976,41.04999924,6.408993721,13,8,2001,30
-179.3200073,-34.81000137,5.411655903,14,8,2001,30
-107.2699966,76.66999817,5.17034626,14,8,2001,30
179.3200073,-22.65999985,5.590480804,15,8,2001,30
127.7799988,4.289999962,5.18682766,15,8,2001,30
78.66999817,-36.70999908,5.436848164,16,8,2001,30
153.3999939,-4.809999943,5.160906315,17,8,2001,30
126.1900024,25.75,5.879385471,17,8,2001,30
126.2099991,25.64999962,5.285984993,20,8,2001,30
148.6100006,-3.230000019,5.190993786,20,8,2001,30
-179.5700073,-36.81000137,7.075099945,21,8,2001,30
-179.8300018,-36.97999954,5.259929657,22,8,2001,30
70.19999695,47.15999985,5.221310616,22,8,2001,30
-172.0700073,-15.56999969,5.184145451,23,8,2001,30
146.3099976,-3.369999886,6.111447811,23,8,2001,30
146.7200012,-3.140000105,5.494948387,23,8,2001,30
142.1900024,41.11999893,5.217218399,24,8,2001,30
-179.6999969,-36.81999969,5.364085197,24,8,2001,30
179.9499969,-36.81000137,5.721429825,24,8,2001,30
-82.76999664,7.630000114,6.026586056,25,8,2001,30
126.0299988,1.220000029,5.184529781,25,8,2001,30
167.8800049,-17.87999916,5.39541626,26,8,2001,30
51.79000092,14.18999958,5.634300232,26,8,2001,30
2.670000076,79.86000061,5.380174637,26,8,2001,30
126.3600006,1.090000033,6.058347225,27,8,2001,30
-70.11000061,-21.71999931,5.750607967,28,8,2001,30
-90.73000336,-41.49000168,5.546637058,28,8,2001,30
149.7200012,-1.49000001,5.408124924,28,8,2001,30
-13.25,-11.47999954,5.192493916,28,8,2001,30
-93.79000092,16.21999931,5.298183441,28,8,2001,30
17.70999908,-52.52999878,5.166688919,29,8,2001,30
100.0199966,-47.43000031,5.606134892,29,8,2001,30
169.7899933,-22.93000031,5.741204739,30,8,2001,30
-28.5,49.52999878,5.28326416,30,8,2001,30
159.2899933,54.06000137,5.245031834,1,9,2001,30
142.5500031,47.33000183,5.165048599,1,9,2001,30
126.0800018,1.190000057,5.222999096,1,9,2001,30
151.1999969,-5.389999866,5.342628956,1,9,2001,30
82.5,0.889999986,6.02867651,2,9,2001,30
-72.08999634,-17.68000031,5.351403236,2,9,2001,30
-137.0200043,-54.36000061,6.274589062,2,9,2001,30
-136.6199951,-54.36999893,5.858411312,2,9,2001,30
141.0200043,36.34999847,5.196948528,2,9,2001,30
72.15000153,38.79999924,5.460022926,2,9,2001,30
178.1600037,-16.28000069,5.780076981,3,9,2001,30
-98.13999939,16.36000061,5.155005932,4,9,2001,30
178.2299957,-16.28000069,5.210618019,4,9,2001,30
141.3800049,36.75,5.226013184,4,9,2001,30
178,-16.23999977,5.84261179,5,9,2001,30
97.30000305,-13.17000008,5.890673637,7,9,2001,30
125.8300018,0.860000014,5.216874599,8,9,2001,30
138.4600067,44.65000153,5.281343937,10,9,2001,30
-91.56999969,14.98999977,5.593305588,11,9,2001,30
133.1300049,-0.579999983,6.480572224,11,9,2001,30
150.6799927,45.45000076,5.455533981,11,9,2001,30
-179.1100006,-20.98999977,6.438263893,12,9,2001,30
-169.2400055,52.45999908,5.572928429,12,9,2001,30
141.9100037,27.69000053,5.620132923,12,9,2001,30
-128.6399994,48.72000122,5.223335266,12,9,2001,30
-179.1100006,-21.09000015,5.480097294,13,9,2001,30
151.4900055,-5.429999828,5.312123775,13,9,2001,30
153.1199951,-4.679999828,5.494948387,13,9,2001,30
-128.7100067,48.68999863,5.92361784,14,9,2001,30
-32.50999832,57.93999863,5.231948853,14,9,2001,30
-177.7400055,-29.64999962,5.207793236,14,9,2001,30
154.8500061,-6.480000019,5.205656528,15,9,2001,30
-128.5599976,48.56000137,5.498869896,15,9,2001,30
-68.22000122,-23.17000008,5.20060873,15,9,2001,30
-175.0099945,-22.38999939,5.912632942,15,9,2001,30
21.87000084,37.24000168,5.436848164,16,9,2001,30
146.9600067,42.97000122,5.16381216,16,9,2001,30
-128.6000061,48.54000092,5.59795332,16,9,2001,30
159.7400055,52.93000031,5.268398762,17,9,2001,30
-109.5199966,-9,5.455533981,17,9,2001,30
127.7399979,-7.510000229,5.95801878,18,9,2001,30
-176.6600037,-27.93000031,5.510325432,18,9,2001,30
-88.76000214,12.98999977,5.454022408,18,9,2001,30
127.0400009,-4.369999886,5.249981403,19,9,2001,30
115.0400009,-11.38000011,5.565804005,20,9,2001,30
153.2200012,-4.699999809,5.349234581,20,9,2001,30
-175.3000031,51.79000092,5.542199612,21,9,2001,30
-75.97000122,3.869999886,5.916033745,22,9,2001,30
176.5200043,-40.34000015,5.311132431,24,9,2001,30
-177.8200073,-28.11000061,5.335869312,25,9,2001,30
150.7899933,46.59000015,5.421997547,25,9,2001,30
-61.41999817,17.02000046,5.370223999,25,9,2001,30
178.1600037,-26.55999947,5.828406334,26,9,2001,30
-174.7299957,-16.30999947,5.387895584,27,9,2001,30
168.1600037,-18.5,6.345365524,29,9,2001,30
151.6300049,-5.420000076,5.454022408,29,9,2001,30
-113.5599976,-22.54000092,5.547736168,30,9,2001,30
168.1199951,-18.42000008,6.189210415,30,9,2001,30
-25.44000053,-58.31000137,5.556379318,1,10,2001,30
167.3300018,-14.59000015,5.18298769,2,10,2001,30
-173.8200073,-16.18000031,6.085258007,2,10,2001,30
141.4199982,34.54999924,5.873037338,2,10,2001,30
141.7700043,37.74000168,5.560606003,2,10,2001,30
121.4499969,-48.93000031,5.340393066,2,10,2001,30
-177.5500031,-30.17000008,5.166688919,3,10,2001,30
139.7200012,-3.5,5.634300232,3,10,2001,30
148.6300049,47.08000183,5.881124496,3,10,2001,30
141.6000061,34.91999817,5.150716305,4,10,2001,30
85.09999847,-41.27999878,5.272399902,5,10,2001,30
-173.6399994,-15.22999954,5.318487644,5,10,2001,30
-83.41000366,-42.72999954,5.351403236,5,10,2001,30
142.9299927,-3.299999952,6.122200966,7,10,2001,30
160.4700012,52.61999893,5.169537544,7,10,2001,30
-100,17.04000092,5.846545696,8,10,2001,30
160.4400024,52.58000183,5.236483097,8,10,2001,30
160.3200073,52.59000015,6.444770813,8,10,2001,30
160.2100067,52.63000107,6.337587357,8,10,2001,30
-136.6900024,-54.22000122,5.158813,9,10,2001,30
-175.5099945,-23.21999931,5.480097294,9,10,2001,30
-175.6499939,-23.25,5.24378109,9,10,2001,30
155.1000061,47.75999832,5.881124496,9,10,2001,30
160.6600037,52.54000092,5.359919548,10,10,2001,30
-32.74000168,5.800000191,5.216874599,10,10,2001,30
160.4799957,52.61000061,5.214457512,10,10,2001,30
-179.8899994,-23.85000038,5.488292217,10,10,2001,30
175.6100006,-19.45999908,5.370021343,11,10,2001,30
-66.83000183,-24.17000008,5.418591022,12,10,2001,30
-69.73999786,-33.29999924,5.280792713,12,10,2001,30
-132.1999969,52.63000107,6.026586056,12,10,2001,30
144.9799957,12.68999958,6.97880125,12,10,2001,30
125.9800034,0.839999974,5.942733765,13,10,2001,30
110.6299973,-8.600000381,5.774116993,14,10,2001,30
-124.2900009,-55.75999832,5.685592651,14,10,2001,30
-174.9900055,-15.96000004,5.372241497,15,10,2001,30
176.6100006,-39.70000076,5.510325432,15,10,2001,30
-113.6100006,-22.47999954,5.270691872,15,10,2001,30
-119.3099976,-54.27999878,5.378211498,15,10,2001,30
-64.88999939,19.35000038,5.565804005,16,10,2001,30
126.5999985,4.21999979,5.177918434,16,10,2001,30
-68.91999817,-28.48999977,5.364085197,17,10,2001,30
-64.93000031,19.35000038,5.837819099,17,10,2001,30
-126.9100037,-55.09000015,5.529634476,18,10,2001,30
123.9100037,-4.099999905,7.446341991,19,10,2001,30
124,-4.559999943,5.256351471,19,10,2001,30
-68.41000366,-22.18000031,5.404550552,20,10,2001,30
123.8899994,-4.559999943,5.421997547,20,10,2001,30
178.9799957,-37.13999939,6.625481606,21,10,2001,30
126.5100021,1.830000043,5.69365406,21,10,2001,30
139.4400024,-4.679999828,5.446341991,21,10,2001,30
-166.7200012,52.72000122,5.169941902,21,10,2001,30
123.9199982,-4.860000134,5.641528606,21,10,2001,30
179.8399963,-37.27000046,5.262877941,22,10,2001,30
-179.1199951,-20.90999985,5.543315411,22,10,2001,30
126.6600037,3.630000114,5.343962193,23,10,2001,30
117.1399994,-7.550000191,5.204582214,23,10,2001,30
-16.19000053,-43.97000122,5.266955853,23,10,2001,30
-16.04999924,-43.93999863,5.387895584,23,10,2001,30
-102.6100006,-2.660000086,5.355692387,25,10,2001,30
70.88999939,-26.14999962,5.467353344,26,10,2001,30
-70.5,-14.77000046,5.808609009,26,10,2001,30
168.1100006,-18.48999977,6.069413185,26,10,2001,30
100.6500015,26.31999969,5.541079998,27,10,2001,30
-114.9100037,-49.65000153,5.253335476,27,10,2001,30
-174.8300018,51.38999939,5.278856277,27,10,2001,30
-174.9400024,51.43000031,5.539955616,28,10,2001,30
-176.7200012,-21.79999924,5.633485794,28,10,2001,30
126.6100006,1.590000033,5.201697826,29,10,2001,30
-178.5399933,51.45000076,5.316544056,29,10,2001,30
179.1100006,-23.45000076,5.359919548,29,10,2001,30
-109,24.13999939,5.353555679,30,10,2001,30
128.2799988,28.57999992,5.43198204,30,10,2001,30
-177.4900055,-24.53000069,5.527289867,31,10,2001,30
150.1999969,-5.909999847,6.915171146,31,10,2001,30
94.36000061,5.360000134,5.709134102,31,10,2001,30
164.5599976,-11.53999996,5.302564144,31,10,2001,30
-71.93000031,-17.55999947,5.206370831,1,11,2001,30
177.0899963,-16.86000061,5.255750656,1,11,2001,30
179.4900055,-37.06000137,5.288412571,1,11,2001,30
179.1499939,51.75999832,5.17634058,2,11,2001,30
126.9499969,6.059999943,5.199150085,2,11,2001,30
-177.8500061,-20.12999916,5.306879997,3,11,2001,30
122.3600006,-2.890000105,5.268686295,3,11,2001,30
139.6199951,43.81999969,5.222324848,3,11,2001,30
-100.3000031,-36.20000076,5.296882153,4,11,2001,30
-73.91999817,-16.62000084,5.157126904,4,11,2001,30
-179.25,-17.29000092,6.221979618,5,11,2001,30
167.8099976,-15.86999989,5.254847527,7,11,2001,30
-68.08999634,-21.06999969,5.195100784,7,11,2001,30
152.6799927,-5.159999847,5.216186047,8,11,2001,30
-25.64999962,-60.79999924,5.577911854,8,11,2001,30
-82.30000305,9.640000343,6.02867651,9,11,2001,30
-35.15000153,53.09999847,5.362010002,9,11,2001,30
165.9600067,-10.60999966,5.387895584,9,11,2001,30
-98.05000305,16.21999931,5.444781303,10,11,2001,30
137.3899994,33.27999878,5.303075314,11,11,2001,30
-174.6799927,-21.23999977,5.344847679,11,11,2001,30
-45.13999939,22.34000015,5.416872978,12,11,2001,30
-116.1900024,-49.59000015,5.716574192,12,11,2001,30
-106.9700012,22.37000084,6.026586056,13,11,2001,30
170.5500031,53.63000107,5.97879076,13,11,2001,30
-178.7100067,-17.43000031,5.427032948,13,11,2001,30
90.54000092,35.95000076,7.780568123,14,11,2001,30
-15.57999992,-1.590000033,6.274589062,15,11,2001,30
122.6299973,9.720000267,5.330345154,15,11,2001,30
-174.1499939,-17.29000092,5.27606678,16,11,2001,30
-115.8600006,-24.40999985,5.65546608,17,11,2001,30
154.0899963,-60.59000015,5.88008213,17,11,2001,30
148.1199951,44.54000092,5.254545689,18,11,2001,30
93.69000244,35.72999954,5.552089691,18,11,2001,30
121.1500015,18.48999977,5.368192196,18,11,2001,30
167.8399963,-15.56000042,5.271831989,19,11,2001,30
93.66999817,35.75999832,5.328948021,19,11,2001,30
-72.90000153,6.739999771,5.268110752,19,11,2001,30
129.0599976,-6.539999962,5.318971157,20,11,2001,30
128.9199982,-6.880000114,6.189210415,20,11,2001,30
-176.7200012,-31.06999969,5.80949831,22,11,2001,30
178.0200043,-16.25,6.288502693,22,11,2001,30
71.51000214,36.38999939,6.030752182,23,11,2001,30
125.3600006,23.03000069,5.548830509,25,11,2001,30
24.28000069,34.81999969,5.240314007,26,11,2001,30
143.0399933,39.18999863,5.182213783,26,11,2001,30
-178.5700073,-33.22999954,5.709761143,27,11,2001,30
-74.13999939,-15.88000011,5.396342754,27,11,2001,30
-178.7700043,-33.16999817,5.38979435,27,11,2001,30
81.75,29.61000061,5.497568607,27,11,2001,30
81.75,29.54999924,5.400931358,27,11,2001,30
179.8699951,-23.69000053,5.307131767,27,11,2001,30
-178.6699982,-33,5.172358036,28,11,2001,30
-93.11000061,15.56999969,6.37200737,28,11,2001,30
-104.2099991,-4.289999962,5.520140648,29,11,2001,30
-173.4499969,-15.10000038,5.336324692,29,11,2001,30
-173.6499939,-15.10999966,5.168320179,30,11,2001,30
-126.8300018,40.49000168,5.23808527,30,11,2001,30
91.11000061,36.06999969,5.196210861,30,11,2001,30
-178.4799957,-33.18000031,5.257250309,30,11,2001,30
119.9199982,-1.200000048,5.18298769,30,11,2001,30
-178.4799957,-33.25,5.458534718,30,11,2001,30
-178.4700012,-33.22999954,5.335640907,30,11,2001,30
-178.6100006,-33.11000061,5.19024086,30,11,2001,30
101.9000015,-4.760000229,5.59795332,1,12,2001,30
166.6600037,-12.73999977,5.927484035,2,12,2001,30
141.0899963,39.40000153,6.433672428,2,12,2001,30
-177.5399933,-16.5,6.414540291,3,12,2001,30
-72.51999664,-15.35000038,5.77210331,4,12,2001,30
-150.8899994,-59.36999893,5.404550552,4,12,2001,30
120.2399979,18.95999908,5.59795332,4,12,2001,30
130.1699982,-2.980000019,5.28435564,5,12,2001,30
18.35000038,-52.61000061,5.633485794,5,12,2001,30
152.0099945,-4.96999979,5.335869312,5,12,2001,30
148.5200043,-6.079999924,5.368192196,7,12,2001,30
-88.33000183,-41.40000153,5.700204849,7,12,2001,30
13.48999977,-52.22999954,5.27606678,7,12,2001,30
130.7400055,-5.639999866,5.568879128,7,12,2001,30
168.8200073,-44.22000122,5.758128643,7,12,2001,30
92.76999664,35.72999954,5.218588829,8,12,2001,30
-72.73999786,-15.10999966,5.573931694,8,12,2001,30
0.769999981,80.84999847,5.231622696,8,12,2001,30
147.3899994,-5.820000172,5.475911617,8,12,2001,30
129.5700073,28.25,6.152253151,8,12,2001,30
-114.9100037,32.04000092,5.740078449,8,12,2001,30
147.5399933,-6.800000191,5.353555679,9,12,2001,30
122.8700027,0,6.02065134,9,12,2001,30
128.2899933,2.819999933,5.205656528,10,12,2001,30
167.7200012,-17.19000053,6.088664055,12,12,2001,30
124.6900024,-42.81000137,7.05051899,12,12,2001,30
124.8499985,-42.68999863,5.349234581,13,12,2001,30
-44.5,27.04000092,5.625212669,13,12,2001,30
147.4700012,-5.949999809,5.180269241,13,12,2001,30
24.86000061,-53.43999863,5.157549381,13,12,2001,30
142.3999939,-4.170000076,5.27634716,14,12,2001,30
24.71999931,-53.38999939,5.500165462,14,12,2001,30
24.95000076,-53.43000031,5.275224686,14,12,2001,30
172.1600037,-22.69000053,5.428691864,15,12,2001,30
122.7300034,23.95000076,6.812042236,18,12,2001,30
142.7899933,23.80999947,5.259633064,18,12,2001,30
-93.87999725,17.36000061,5.242210388,19,12,2001,30
-162.5500031,54.16999817,5.555312634,20,12,2001,30
-25.02000046,-56.90000153,5.425364017,20,12,2001,30
154.4499969,-6.360000134,5.184145451,21,12,2001,30
-70.95999908,8.170000076,5.572928429,21,12,2001,30
165.8600006,-10.90999985,5.92570591,22,12,2001,30
-73.83000183,-16.56999969,5.376235008,23,12,2001,30
128.3699951,2.880000114,5.315812111,23,12,2001,30
141.75,27.87000084,5.907614231,23,12,2001,30
159.5299988,-9.609999657,6.809244633,23,12,2001,30
-178.0899963,-30.21999931,5.822098255,25,12,2001,30
126.6399994,2.24000001,5.212718964,26,12,2001,30
167.2599945,-14.64999962,6.119169235,27,12,2001,30
-100.6399994,-36.09999847,5.831303596,28,12,2001,30
-74.22000122,-8.359999657,5.929251194,28,12,2001,30
-178.7899933,-17.78000069,5.629378796,29,12,2001,30
102.8499985,-6.010000229,5.520140648,29,12,2001,30
-103.3099976,-35.02000046,5.672350883,29,12,2001,30
-72.66999817,-17.42000008,5.22164917,31,12,2001,30
-129,-55.20999908,5.920608044,1,1,2002,30
125.6500015,6.300000191,6.255249023,1,1,2002,30
73.87999725,-27.87999916,5.517717838,1,1,2002,30
-178.5500031,-18.12000084,5.348798752,2,1,2002,30
-178.5599976,-18.02000046,5.245343685,2,1,2002,30
177.9199982,-16.32999992,5.512810707,2,1,2002,30
178.7400055,-17.97999954,6.141169071,2,1,2002,30
167.8600006,-17.60000038,7.191744804,2,1,2002,30
102.0400009,-4.329999924,5.579881191,3,1,2002,30
70.69000244,36.09000015,6.046841145,3,1,2002,30
168,-17.65999985,6.597382545,3,1,2002,30
167.7799988,-18.01000023,5.477313519,4,1,2002,30
178.2799988,-26.37000084,5.461503983,4,1,2002,30
155.6199951,-55.90999985,5.399104595,4,1,2002,30
97.91999817,1.950000048,5.203143597,4,1,2002,30
123.5999985,0.610000014,5.17034626,5,1,2002,30
178.8899994,-17.84000015,5.488292217,5,1,2002,30
154.9600067,48.77999878,5.212020397,6,1,2002,30
167.9700012,-17.51000023,5.387895584,6,1,2002,30
168.1300049,-17.53000069,5.585711002,6,1,2002,30
168.0599976,-17.47999954,5.408124924,6,1,2002,30
-87.66999817,12.53999996,5.615830898,6,1,2002,30
-171.0599976,52.09999847,5.217904568,6,1,2002,30
-171.0700073,52.06000137,5.621836185,6,1,2002,30
27.52000046,-52.72000122,5.223671436,7,1,2002,30
-171.1699982,52.02999878,5.339943886,7,1,2002,30
144.9600067,18.95999908,5.871965885,7,1,2002,30
101.4400024,-4.039999962,5.367375374,7,1,2002,30
-179.7400055,-24.34000015,5.378211498,9,1,2002,30
143.8999939,-3.299999952,5.20601368,9,1,2002,30
69.90000153,38.66999817,5.228666306,9,1,2002,30
168.0899963,-17.62000084,5.207082748,9,1,2002,30
129.8000031,-6.300000191,5.287874699,9,1,2002,30
167.9100037,-17.56999969,5.65546608,10,1,2002,30
-172.4199982,-17.71999931,5.359919548,10,1,2002,30
142.4299927,-3.210000038,6.703557491,10,1,2002,30
-130.6199951,-54.88999939,5.436848164,11,1,2002,30
165.2899933,-10.59000015,5.709134102,11,1,2002,30
165.1699982,-10.64999962,5.242525101,11,1,2002,30
125.3399963,25.63999939,5.260817528,12,1,2002,30
-69.56999969,28.28000069,5.355692387,12,1,2002,30
167.8000031,-17.40999985,5.168320179,13,1,2002,30
-173.9600067,-20.44000053,5.564772129,13,1,2002,30
151.0700073,-5.650000095,6.323640347,13,1,2002,30
167.8099976,-17.43000031,5.717795849,13,1,2002,30
169.4100037,-20.68000031,5.169537544,14,1,2002,30
-111.8499985,-30.13999939,5.218588829,14,1,2002,30
-69.23000336,-19.37999916,5.590480804,14,1,2002,30
167.7200012,-17.32999992,5.986120701,15,1,2002,30
105.2099991,-6.309999943,6.060221195,15,1,2002,30
151.1000061,-5.53000021,6.162928104,15,1,2002,30
168.1499939,-18.19000053,5.198051453,15,1,2002,30
-86.15000153,11.67000008,5.281619072,15,1,2002,30
125.4199982,23.89999962,5.416872978,16,1,2002,30
142.5599976,-6.090000153,5.349234581,16,1,2002,30
-97.11000061,-36.22999954,5.359919548,16,1,2002,30
-93.12999725,15.5,6.370092392,16,1,2002,30
167.8300018,-17.37000084,5.342628956,17,1,2002,30
147.2700043,43.91999817,5.583780766,19,1,2002,30
148.4600067,-5.940000057,5.232275486,19,1,2002,30
-167.2599945,54,5.168726444,19,1,2002,30
138.6699982,11.07999992,5.156703949,20,1,2002,30
34.88999939,-45.91999817,5.514045238,20,1,2002,30
-85.63999939,-41.47000122,5.477313519,21,1,2002,30
167.4799957,-15.38000011,5.807716846,21,1,2002,30
170.1199951,-21.54000092,5.4352355,21,1,2002,30
26.62000084,35.79000092,6.146764278,22,1,2002,30
28.98999977,-1.50999999,5.179878712,22,1,2002,30
95.62999725,3.49000001,5.172358036,22,1,2002,30
149.2899933,-4.610000134,5.455533981,23,1,2002,30
150.9600067,-3.5,5.339943886,24,1,2002,30
151.1199951,-3.619999886,5.279687881,24,1,2002,30
95.61000061,3.50999999,5.328948021,24,1,2002,30
95.66000366,3.539999962,5.269260883,24,1,2002,30
95.66000366,3.529999971,5.561653137,24,1,2002,30
-104.8099976,-4.570000172,5.775618553,24,1,2002,30
-178.7599945,-20.86000061,5.707243443,25,1,2002,30
-174.5500031,-21.70000076,5.288143635,27,1,2002,30
142.3300018,39.29000092,5.29161787,27,1,2002,30
75.91000366,33.11999893,5.220972061,27,1,2002,30
-85.05000305,10.72000027,5.38406086,28,1,2002,30
155.5899963,49.38000107,6.060221195,28,1,2002,30
-173.2299957,-15.30000019,6.15089035,28,1,2002,30
-95.91000366,18.19000053,5.916341305,30,1,2002,30
150.8899994,-6.25,5.981254578,30,1,2002,30
167.5899963,-16.73999977,5.18682766,30,1,2002,30
151.2599945,-4.960000038,5.349452019,31,1,2002,30
169.5299988,-12.80000019,5.662928581,31,1,2002,30
136.7200012,45.45999908,5.846545696,1,2,2002,30
152.4900055,-5.239999771,5.446341991,2,2,2002,30
31.27000046,38.56999969,6.452100754,3,2,2002,30
30.89999962,38.63000107,5.790694237,3,2,2002,30
31.18000031,38.54999924,5.270406246,3,2,2002,30
-72.02999878,-15.64999962,5.223671436,3,2,2002,30
151.25,-5.340000153,6.568528175,5,2,2002,30
-128.9400024,-55.18999863,5.497568607,6,2,2002,30
126.2900009,3.029999971,5.705976486,7,2,2002,30
-103,8.350000381,5.372241497,7,2,2002,30
-173.75,-20.61000061,5.171152592,8,2,2002,30
-92.76999664,15.96000004,5.382123947,8,2,2002,30
-177.1199951,-28.25,5.220632553,8,2,2002,30
121.8099976,2.170000076,5.240947247,8,2,2002,30
142.7200012,46.08000183,5.4336133,9,2,2002,30
151.3000031,-3.730000019,5.245966434,9,2,2002,30
-29,-55.90999985,5.885938644,10,2,2002,30
141.0099945,35.63999939,5.353555679,11,2,2002,30
-178.5099945,-18.03000069,5.241579533,11,2,2002,30
151.5399933,-3.710000038,5.428691864,11,2,2002,30
151.3600006,-3.670000076,5.374245167,11,2,2002,30
151.3600006,-3.730000019,5.28244257,11,2,2002,30
121.5599976,23.71999931,5.652426243,12,2,2002,30
140.9499969,36.59000015,5.528464794,12,2,2002,30
144.8399963,13.98999977,5.750607967,12,2,2002,30
-26.23999977,-59.77999878,5.230640411,12,2,2002,30
